,Building Dimension,YearOfObservation,Insured_Period_Equal to 1,Residential,Painted,Fenced,Garden,Rural,Building_Type,Date_of_Occupancy_Between 1500 & 1600,Date_of_Occupancy_Between 1600 & 1700,Date_of_Occupancy_Between 1700 & 1800,Date_of_Occupancy_Between 1800 & 1900,Date_of_Occupancy_Between 1900 & 2000,NumberOfWindows_<5,NumberOfWindows_>=5 & <10,NumberOfWindows_>=10,Claim
5641,1667.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5642,3147.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5643,400.0,2016,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5644,2500.0,2013,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5645,6800.0,2012,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1
5646,4468.0,2012,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5647,30.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5648,1700.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5649,1700.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5650,1700.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5651,1000.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5652,1000.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5653,2230.0,2012,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5654,2230.0,2013,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5655,228.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5656,1731.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5657,1731.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5658,1000.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5659,2609.0,2015,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5660,2609.0,2016,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5661,6307.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5662,499.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5663,8150.0,2014,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5664,460.0,2012,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5665,460.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5666,460.0,2016,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5667,800.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5668,8150.0,2012,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5669,1200.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5670,900.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5671,4625.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5672,1784.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5673,2580.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5674,730.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5675,16347.0,2016,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5676,3833.0,2013,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5677,3606.0,2013,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5678,150.0,2015,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5679,2496.0,2015,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5680,150.0,2013,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5681,495.0,2012,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5682,495.0,2014,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5683,880.0,2014,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5684,7400.0,2015,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5685,560.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5686,560.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5687,430.0,2013,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5688,1000.0,2016,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5689,500.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5690,3800.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5691,3800.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5692,3800.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5693,1312.0,2012,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5694,1950.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5695,700.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5696,689.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5697,689.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5698,1440.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5699,1440.0,2015,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5700,3339.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5701,3339.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5702,3339.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5703,186.0,2015,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5704,420.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5705,1440.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5706,560.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5707,560.0,2015,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5708,426.0,2014,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5709,1300.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5710,1648.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
5711,350.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5712,350.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5713,2188.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5714,2188.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5715,2188.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5716,900.0,2016,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5717,4650.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5718,4650.0,2016,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5719,300.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5720,6486.0,2013,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5721,2400.0,2013,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5722,750.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5723,310.0,2012,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5724,4300.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5725,210.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5726,1900.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5727,450.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5728,3286.0,2015,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
5729,160.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5730,300.0,2015,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5731,2850.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5732,2850.0,2013,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5733,2850.0,2014,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5734,1000.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5735,5880.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5736,600.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5737,3364.0,2013,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5738,1870.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5739,1186.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5740,950.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5741,2986.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5742,1900.0,2013,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5743,370.0,2013,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5744,10310.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5745,500.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5746,2085.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5747,806.0,2014,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5748,650.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5749,1000.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5750,4000.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5751,4000.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5752,610.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5753,1800.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5754,1800.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5755,4374.0,2016,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5756,2355.0,2016,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5757,3040.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5758,1400.0,2015,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
5759,1400.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5760,3700.0,2013,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5761,605.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5762,322.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5763,322.0,2014,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5764,8982.0,2013,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5765,1180.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5766,2550.0,2013,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5767,9474.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5768,977.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5769,800.0,2014,1,1,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5770,1033.0,2014,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5771,4650.0,2014,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1
5772,2000.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5773,580.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5774,891.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5775,210.0,2014,1,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0
5776,210.0,2015,1,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0
5777,2002.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5778,950.0,2016,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5779,915.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5780,915.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5781,600.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5782,300.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5783,2100.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5784,2100.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
5785,850.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5786,220.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5787,1445.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5788,350.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5789,272.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5790,1250.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5791,1250.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5792,500.0,2013,1,1,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5793,1152.0,2013,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5794,544.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5795,544.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5796,1900.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5797,1900.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5798,760.0,2014,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5799,1382.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
5800,1260.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5801,300.0,2015,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5802,400.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5803,460.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5804,360.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5805,1790.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5806,1450.0,2013,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5807,1450.0,2014,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5808,1100.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5809,1100.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5810,1820.0,2015,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5811,2184.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5812,9000.0,2015,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5813,1068.0,2015,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5814,1068.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5815,750.0,2013,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5816,750.0,2015,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5817,345.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5818,6489.0,2013,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0
5819,6489.0,2015,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1
5820,6160.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5821,3369.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
5822,462.0,2012,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5823,410.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5824,1400.0,2013,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5825,605.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5826,2400.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5827,800.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5828,750.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5829,750.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5830,750.0,2016,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5831,1031.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5832,1031.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5833,640.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5834,320.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
5835,1200.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5836,2793.0,2013,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5837,140.0,2013,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5838,4113.0,2014,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5839,480.0,2012,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5840,300.0,2015,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5841,3004.0,2013,0,1,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5842,350.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5843,350.0,2016,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5844,790.0,2012,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5845,1093.0,2014,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5846,360.0,2014,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
5847,3000.0,2013,1,1,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5848,350.0,2014,1,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0
5849,400.0,2012,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5850,1350.0,2014,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5851,4725.0,2012,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5852,4725.0,2013,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
5853,1988.0,2016,0,1,0,1,0,1,3,0,0,0,0,0,1,0,0,0
5854,4970.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
5855,250.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5856,350.0,2015,1,1,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5857,500.0,2013,1,0,0,1,0,1,3,0,0,0,1,0,0,1,0,0
5858,332.0,2013,1,0,0,1,0,1,3,0,0,0,1,0,1,0,0,1
5859,332.0,2014,0,0,0,1,0,1,3,0,0,0,1,0,1,0,0,0
5860,792.0,2012,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5861,15860.0,2014,1,1,0,1,0,1,3,0,0,0,0,1,0,0,1,1
5862,15860.0,2015,1,1,0,1,0,1,3,0,0,0,0,1,0,0,1,1
5863,321.0,2013,1,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0
5864,800.0,2014,1,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0
5865,800.0,2016,0,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0
5866,3500.0,2015,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
5867,344.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5868,5800.0,2015,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1
5869,250.0,2014,1,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5870,250.0,2015,1,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5871,300.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
5872,355.0,2012,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5873,355.0,2013,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5874,185.0,2012,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5875,3200.0,2014,1,0,0,1,0,1,3,0,0,0,0,1,0,1,0,1
5876,3200.0,2016,0,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5877,1450.0,2012,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5878,800.0,2013,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5879,7382.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5880,17000.0,2016,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1
5881,10000.0,2012,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5882,10000.0,2015,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5883,1275.0,2012,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5884,796.0,2013,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5885,796.0,2016,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5886,985.0,2012,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5887,1800.0,2012,1,1,0,1,0,1,3,0,0,0,1,0,0,1,0,0
5888,1800.0,2013,1,1,0,1,0,1,3,0,0,0,1,0,0,1,0,0
5889,700.0,2013,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5890,700.0,2015,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5891,900.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5892,200.0,2012,1,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0
5893,5320.0,2014,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5894,2175.0,2015,1,1,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5895,809.0,2014,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5896,300.0,2012,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5897,1452.0,2016,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5898,1876.0,2013,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5899,1876.0,2016,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5900,420.0,2013,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0
5901,9000.0,2013,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0
5902,1000.0,2013,0,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0
5903,400.0,2014,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,1
5904,1430.0,2012,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5905,1430.0,2015,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5906,3850.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
5907,200.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5908,140.0,2015,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
5909,4772.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
5910,300.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5911,210.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5912,3240.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
5913,1050.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
5914,3050.0,2014,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5915,2170.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5916,2170.0,2016,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5917,2200.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5918,2200.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5919,2200.0,2015,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5920,5855.0,2013,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5921,2504.0,2012,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5922,696.0,2012,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5923,3600.0,2012,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1
5924,4096.0,2012,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
5925,1061.0,2012,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5926,1061.0,2015,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5927,1061.0,2016,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5928,1450.0,2013,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5929,1650.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5930,300.0,2013,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5931,5300.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5932,700.0,2014,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5933,700.0,2016,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5934,2968.0,2012,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5935,325.0,2013,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5936,120.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5937,450.0,2012,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
5938,408.0,2012,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5939,710.0,2015,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5940,710.0,2016,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5941,10900.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
5942,360.0,2014,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5943,1850.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5944,2952.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5945,450.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5946,3000.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
5947,625.0,2015,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
5948,3085.0,2014,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5949,1900.0,2012,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5950,2432.0,2016,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5951,1614.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5952,1614.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5953,1196.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5954,2280.0,2014,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5955,460.0,2012,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5956,4337.0,2012,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5957,300.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5958,336.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5959,336.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5960,600.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5961,750.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5962,1556.0,2015,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
5963,1902.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
